"X23055020_tmax.Date","X23055020_tmax.Value"
"1978-04-25",35.6666666666667
"1978-05-25",33.6666666666667
"1978-06-25",33.25
"1978-07-25",35.8888888888889
"1978-08-25",NA
"1978-09-25",NA
"1978-10-25",NA
"1978-11-25",NA
"1978-12-25",NA
"1979-01-25",NA
"1979-02-25",NA
"1979-03-25",NA
"1979-04-25",NA
"1979-05-25",NA
"1979-06-25",NA
"1979-07-25",NA
"1979-08-25",NA
"1979-09-25",NA
"1979-10-25",NA
"1979-11-25",NA
"1979-12-25",NA
"1980-01-25",NA
"1980-02-25",NA
"1980-03-25",NA
"1980-04-25",NA
"1980-05-25",NA
"1980-06-25",NA
"1980-07-25",NA
"1980-08-25",NA
"1980-09-25",NA
"1980-10-25",NA
"1980-11-25",NA
"1980-12-25",NA
"1981-01-25",NA
"1981-02-25",NA
"1981-03-25",NA
"1981-04-25",NA
"1981-05-25",NA
"1981-06-25",NA
"1981-07-25",NA
"1981-08-25",NA
"1981-09-25",NA
"1981-10-25",NA
"1981-11-25",NA
"1981-12-25",NA
"1982-01-25",NA
"1982-02-25",NA
"1982-03-25",NA
"1982-04-25",NA
"1982-05-25",NA
"1982-06-25",NA
"1982-07-25",NA
"1982-08-25",NA
"1982-09-25",NA
"1982-10-25",NA
"1982-11-25",NA
"1982-12-25",NA
"1983-01-25",NA
"1983-02-25",NA
"1983-03-25",NA
"1983-04-25",NA
"1983-05-25",NA
"1983-06-25",NA
"1983-07-25",NA
"1983-08-25",NA
"1983-09-25",NA
"1983-10-25",NA
"1983-11-25",NA
"1983-12-25",NA
"1984-01-25",NA
"1984-02-25",NA
"1984-03-25",NA
"1984-04-25",NA
"1984-05-25",NA
"1984-06-25",NA
"1984-07-25",35.8888888888889
