"X26080250_prec.Date","X26080250_prec.Value"
"1971-06-25",0
"1971-07-25",13
"1971-08-25",96
"1971-09-25",127
"1971-10-25",63
"1971-11-25",63
"1971-12-25",5
"1972-01-25",4
"1972-02-25",45
"1972-03-25",23
"1972-04-25",17
"1972-05-25",101
"1972-06-25",53
"1972-07-25",56
"1972-08-25",1
"1972-09-25",0
"1972-10-25",3
"1972-11-25",71
"1972-12-25",41
"1973-01-25",0
"1973-02-25",24
"1973-03-25",29
"1973-04-25",155
"1973-05-25",42
"1973-06-25",22
"1973-07-25",1
"1973-08-25",5
"1973-09-25",125
"1973-10-25",56
"1973-11-25",116
"1973-12-25",114
"1974-01-25",55
"1974-02-25",84
"1974-03-25",122
"1974-04-25",84
"1974-05-25",63
"1974-06-25",32
"1974-07-25",7
"1974-08-25",31
"1974-09-25",64
"1974-10-25",101
"1974-11-25",120
"1974-12-25",74
"1975-01-25",10
"1975-02-25",212
"1975-03-25",62
"1975-04-25",102
"1975-05-25",60
"1975-06-25",74
"1975-07-25",156
"1975-08-25",62
"1975-09-25",38
"1975-10-25",28
"1975-11-25",131
"1975-12-25",146
"1976-01-25",76
"1976-02-25",31
"1976-03-25",34
"1976-04-25",46
"1976-05-25",108
"1976-06-25",97
"1976-07-25",0
"1976-08-25",12
"1976-09-25",6
"1976-10-25",84
"1976-11-25",94
"1976-12-25",41
"1977-01-25",0
"1977-02-25",0
"1977-03-25",0
"1977-04-25",67
"1977-05-25",116
"1977-06-25",144
"1977-07-25",9
"1977-08-25",42
"1977-09-25",10
"1977-10-25",94
"1977-11-25",177
"1977-12-25",23
"1978-01-25",31
"1978-02-25",34
"1978-03-25",44
"1978-04-25",126
"1978-05-25",121
"1978-06-25",73
"1978-07-25",15
"1978-08-25",55
"1978-09-25",15
"1978-10-25",9
"1978-11-25",66
"1978-12-25",134
"1979-01-25",53
"1979-02-25",0
"1979-03-25",64
"1979-04-25",121
"1979-05-25",12
"1979-06-25",72
"1979-07-25",6
"1979-08-25",3
"1979-09-25",16
"1979-10-25",0
"1979-11-25",25
"1979-12-25",9
"1980-01-25",14
"1980-02-25",70
"1980-03-25",30
"1980-04-25",27
"1980-05-25",89
"1980-06-25",53
"1980-07-25",2
"1980-08-25",181
"1980-09-25",20
"1980-10-25",94
"1980-11-25",86
"1980-12-25",106
"1981-01-25",0
"1981-02-25",36
"1981-03-25",64
"1981-04-25",79
"1981-05-25",58
"1981-06-25",100
"1981-07-25",37
"1981-08-25",22
"1981-09-25",71
"1981-10-25",135
"1981-11-25",65
"1981-12-25",115
"1982-01-25",65
"1982-02-25",3
"1982-03-25",47
"1982-04-25",15
"1982-05-25",85
"1982-06-25",27
"1982-07-25",10
"1982-08-25",3
"1982-09-25",0
"1982-10-25",105
"1982-11-25",28
"1982-12-25",56
"1983-01-25",1
"1983-02-25",0
"1983-03-25",55
"1983-04-25",63
"1983-05-25",13
"1983-06-25",54
"1983-07-25",84
"1983-08-25",52
"1983-09-25",81
"1983-10-25",3
"1983-11-25",27
"1983-12-25",176
"1984-01-25",59
"1984-02-25",137
"1984-03-25",4
"1984-04-25",49
"1984-05-25",59
"1984-06-25",49
"1984-07-25",78
"1984-08-25",89
"1984-09-25",85
"1984-10-25",50
"1984-11-25",49
"1984-12-25",40
"1985-01-25",35
"1985-02-25",0
"1985-03-25",29
"1985-04-25",16
"1985-05-25",34
"1985-06-25",109
"1985-07-25",12
"1985-08-25",78
"1985-09-25",66
"1985-10-25",24
"1985-11-25",22
"1985-12-25",77
"1986-01-25",5
"1986-02-25",27
"1986-03-25",56
"1986-04-25",74
"1986-05-25",55
"1986-06-25",39
"1986-07-25",0
"1986-08-25",0
"1986-09-25",25
"1986-10-25",43
"1986-11-25",116
"1986-12-25",0
"1987-01-25",53
"1987-02-25",31
"1987-03-25",49
"1987-04-25",50
"1987-05-25",140
"1987-06-25",31
"1987-07-25",40
"1987-08-25",43
"1987-09-25",86
"1987-10-25",90
"1987-11-25",2
"1987-12-25",66
"1988-01-25",28
"1988-02-25",39
"1988-03-25",59
"1988-04-25",236
"1988-05-25",39
"1988-06-25",44
"1988-07-25",104
"1988-08-25",52
"1988-09-25",68
"1988-10-25",99
"1988-11-25",183
"1988-12-25",137
"1989-01-25",89
"1989-02-25",18
"1989-03-25",90
"1989-04-25",130
"1989-05-25",336
"1989-06-25",43
"1989-07-25",13
"1989-08-25",25
"1989-09-25",100
"1989-10-25",108
"1989-11-25",110
"1989-12-25",45
"1990-01-25",59
"1990-02-25",33
"1990-03-25",4
"1990-04-25",91
"1990-05-25",154
"1990-06-25",13
"1990-07-25",65
"1990-08-25",0
"1990-09-25",42
"1990-10-25",100
"1990-11-25",57
"1990-12-25",61
"1991-01-25",45
