"X26105140_tmax.Date","X26105140_tmax.Value"
"1979-08-25",16.9285714285714
"1979-09-25",NA
"1979-10-25",13.98
"1979-11-25",12.04
"1979-12-25",NA
"1980-01-25",14.0222222222222
"1980-02-25",15.2
"1980-03-25",14.4222222222222
"1980-04-25",NA
"1980-05-25",NA
"1980-06-25",NA
"1980-07-25",17.1
"1980-08-25",NA
"1980-09-25",NA
"1980-10-25",NA
"1980-11-25",NA
"1980-12-25",15.7142857142857
"1981-01-25",NA
"1981-02-25",NA
"1981-03-25",16.9777777777778
"1981-04-25",17.1777777777778
"1981-05-25",16.925
"1981-06-25",16.4333333333333
"1981-07-25",15.9777777777778
"1981-08-25",16.2
"1981-09-25",NA
"1981-10-25",16.4444444444444
"1981-11-25",16.875
"1981-12-25",NA
"1982-01-25",16.4444444444444
"1982-02-25",NA
"1982-03-25",NA
"1982-04-25",17
"1982-05-25",NA
"1982-06-25",NA
"1982-07-25",15.8888888888889
"1982-08-25",15.975
"1982-09-25",15.4333333333333
"1982-10-25",14.5875
"1982-11-25",14.7666666666667
"1982-12-25",15.6444444444444
"1983-01-25",14.9777777777778
"1983-02-25",16.4333333333333
"1983-03-25",16.1
"1983-04-25",16.5333333333333
"1983-05-25",18.3375
"1983-06-25",18.1125
"1983-07-25",17.6777777777778
"1983-08-25",16.6888888888889
"1983-09-25",17.6666666666667
"1983-10-25",16.625
"1983-11-25",18.125
"1983-12-25",16.3333333333333
"1984-01-25",17.2222222222222
"1984-02-25",17.4444444444444
"1984-03-25",17.3333333333333
"1984-04-25",16.4444444444444
"1984-05-25",16.375
"1984-06-25",17.4444444444444
"1984-07-25",16.3333333333333
"1984-08-25",17.1111111111111
"1984-09-25",17.2222222222222
"1984-10-25",16.4444444444444
"1984-11-25",16
"1984-12-25",16.275
"1985-01-25",15.975
"1985-02-25",16.4444444444444
"1985-03-25",16.8571428571429
"1985-04-25",15.9333333333333
"1985-05-25",16.5333333333333
"1985-06-25",16.1555555555556
"1985-07-25",16.6
"1985-08-25",16.0888888888889
"1985-09-25",15.4666666666667
"1985-10-25",15.375
"1985-11-25",15.0666666666667
"1985-12-25",13.9555555555556
"1986-01-25",15.3333333333333
"1986-02-25",15.1
"1986-03-25",13.5
"1986-04-25",15.15
"1986-05-25",16.9555555555556
"1986-06-25",14.6
"1986-07-25",14.55
"1986-08-25",14.8285714285714
"1986-09-25",15.2888888888889
"1986-10-25",15.5333333333333
"1986-11-25",13.8
"1986-12-25",15.4375
"1987-01-25",15.9111111111111
"1987-02-25",16.6222222222222
"1987-03-25",15.6
"1987-04-25",15.7714285714286
"1987-05-25",15.6666666666667
"1987-06-25",16.2285714285714
"1987-07-25",16.6444444444444
"1987-08-25",15.1111111111111
"1987-09-25",16.6888888888889
"1987-10-25",15.8
"1987-11-25",15.3
"1987-12-25",14.5142857142857
"1988-01-25",16.75
"1988-02-25",17
"1988-03-25",16.2444444444444
"1988-04-25",17
"1988-05-25",16.6444444444444
"1988-06-25",16.625
"1988-07-25",15.8
"1988-08-25",16.2666666666667
"1988-09-25",15.9
"1988-10-25",15.5333333333333
"1988-11-25",15.5333333333333
"1988-12-25",14.7777777777778
"1989-01-25",13.6444444444444
"1989-02-25",15.5
"1989-03-25",16.5777777777778
"1989-04-25",15.8888888888889
"1989-05-25",16.2666666666667
"1989-06-25",16.1111111111111
"1989-07-25",15.2666666666667
"1989-08-25",16.4888888888889
"1989-09-25",16.4666666666667
"1989-10-25",15.5777777777778
"1989-11-25",16.0444444444444
"1989-12-25",16.8222222222222
"1990-01-25",15.9555555555556
"1990-02-25",16.9111111111111
"1990-03-25",15.6285714285714
"1990-04-25",17.2222222222222
"1990-05-25",15.9555555555556
"1990-06-25",16.275
"1990-07-25",15.4666666666667
"1990-08-25",15.55
"1990-09-25",16.5333333333333
"1990-10-25",15.3333333333333
"1990-11-25",16.1714285714286
"1990-12-25",15.2222222222222
"1991-01-25",16.05
"1991-02-25",16.3111111111111
"1991-03-25",16.0444444444444
"1991-04-25",17.7777777777778
"1991-05-25",16.6888888888889
"1991-06-25",17.1555555555556
"1991-07-25",15.675
"1991-08-25",15.5777777777778
"1991-09-25",16.9333333333333
"1991-10-25",15.6857142857143
"1991-11-25",14.7111111111111
"1991-12-25",16.9333333333333
"1992-01-25",16.55
"1992-02-25",17.0444444444444
"1992-03-25",17.7555555555556
"1992-04-25",17.3333333333333
"1992-05-25",17.6222222222222
"1992-06-25",17.6222222222222
"1992-07-25",15.45
"1992-08-25",14.8888888888889
"1992-09-25",15.8666666666667
"1992-10-25",15.3666666666667
"1992-11-25",15.1
"1992-12-25",14.7888888888889
"1993-01-25",14.7333333333333
"1993-02-25",15.2888888888889
"1993-03-25",15
"1993-04-25",16.8333333333333
"1993-05-25",17.0222222222222
"1993-06-25",16.0444444444444
"1993-07-25",15.8625
"1993-08-25",16.2
"1993-09-25",15.25
"1993-10-25",15.7333333333333
"1993-11-25",14.96
"1993-12-25",15.3714285714286
"1994-01-25",15.5333333333333
"1994-02-25",16.2
"1994-03-25",16.075
"1994-04-25",16.775
"1994-05-25",16.4666666666667
"1994-06-25",15.9333333333333
"1994-07-25",14.8
"1994-08-25",15.9555555555556
"1994-09-25",16.9333333333333
"1994-10-25",17
"1994-11-25",15.85
"1994-12-25",16.4444444444444
"1995-01-25",16.8444444444444
"1995-02-25",16.7333333333333
"1995-03-25",16.8666666666667
"1995-04-25",17.8888888888889
"1995-05-25",17.2666666666667
"1995-06-25",17.6
"1995-07-25",15.875
"1995-08-25",14.725
"1995-09-25",16.0666666666667
"1995-10-25",16.2222222222222
"1995-11-25",16.7333333333333
"1995-12-25",15.0888888888889
"1996-01-25",15
"1996-02-25",14.4666666666667
"1996-03-25",15.3333333333333
"1996-04-25",17.2
"1996-05-25",16.7111111111111
"1996-06-25",16.3111111111111
"1996-07-25",15.1555555555556
"1996-08-25",15.4666666666667
"1996-09-25",16.2
"1996-10-25",16.7333333333333
"1996-11-25",17.8
"1996-12-25",15.45
"1997-01-25",15.2666666666667
"1997-02-25",15.225
"1997-03-25",17.1777777777778
"1997-04-25",16.9111111111111
"1997-05-25",16.8222222222222
"1997-06-25",17.6444444444444
"1997-07-25",17.3333333333333
"1997-08-25",15.6444444444444
"1997-09-25",17.5111111111111
"1997-10-25",17.7333333333333
"1997-11-25",17.35
"1997-12-25",16.7714285714286
"1998-01-25",17.7333333333333
"1998-02-25",18.0222222222222
"1998-03-25",17.4444444444444
"1998-04-25",17.6222222222222
"1998-05-25",15.6888888888889
"1998-06-25",16.6444444444444
"1998-07-25",15.5555555555556
"1998-08-25",15.6
"1998-09-25",16.6
"1998-10-25",17.1777777777778
"1998-11-25",17.1111111111111
"1998-12-25",17.7333333333333
"1999-01-25",16.2444444444444
"1999-02-25",15.0444444444444
"1999-03-25",NA
"1999-04-25",NA
"1999-05-25",NA
"1999-06-25",NA
"1999-07-25",NA
"1999-08-25",NA
"1999-09-25",NA
"1999-10-25",NA
"1999-11-25",NA
"1999-12-25",NA
"2000-01-25",NA
"2000-02-25",NA
"2000-03-25",NA
"2000-04-25",NA
"2000-05-25",NA
"2000-06-25",NA
"2000-07-25",NA
"2000-08-25",NA
"2000-09-25",NA
"2000-10-25",NA
"2000-11-25",NA
"2000-12-25",NA
"2001-01-25",NA
"2001-02-25",NA
"2001-03-25",NA
"2001-04-25",16.9333333333333
"2001-05-25",16.4444444444444
"2001-06-25",15.4444444444444
"2001-07-25",NA
"2001-08-25",NA
"2001-09-25",14.9111111111111
"2001-10-25",16.6
"2001-11-25",15.12
"2001-12-25",14.6222222222222
"2002-01-25",14.9333333333333
"2002-02-25",18
"2002-03-25",16.775
"2002-04-25",16.2888888888889
"2002-05-25",16.5555555555556
"2002-06-25",15.9
