"X26070140_prec.Date","X26070140_prec.Value"
"1970-01-25",6.5
"1970-02-25",53.5
"1970-03-25",63.5
"1970-04-25",36
"1970-05-25",17
"1970-06-25",63.5
"1970-07-25",12
"1970-08-25",0.5
"1970-09-25",2
"1970-10-25",53.5
"1970-11-25",42
"1970-12-25",3
"1971-01-25",53
"1971-02-25",81
"1971-03-25",72.5
"1971-04-25",29
"1971-05-25",85.5
"1971-06-25",87
"1971-07-25",8
"1971-08-25",16.5
"1971-09-25",90.5
"1971-10-25",77
"1971-11-25",58
"1971-12-25",24
"1972-01-25",6.5
"1972-02-25",47.5
"1972-03-25",48.5
"1972-04-25",13
"1972-05-25",87
"1972-06-25",1
"1972-07-25",15
"1972-08-25",0
"1972-09-25",0
"1972-10-25",13
"1972-11-25",23
"1972-12-25",19.5
"1973-01-25",0
"1973-02-25",0
"1973-03-25",0
"1973-04-25",0
"1973-05-25",0
"1973-06-25",0
"1973-07-25",0
"1973-08-25",0
"1973-09-25",0
"1973-10-25",0
"1973-11-25",0
"1973-12-25",0
"1974-01-25",0
"1974-02-25",0
"1974-03-25",0
"1974-04-25",0
"1974-05-25",0
"1974-06-25",0
"1974-07-25",0
"1974-08-25",0
"1974-09-25",0
"1974-10-25",0
"1974-11-25",0
"1974-12-25",0
"1975-01-25",0
"1975-02-25",0
"1975-03-25",0
"1975-04-25",0
"1975-05-25",0
"1975-06-25",0
"1975-07-25",0
"1975-08-25",0
"1975-09-25",0
"1975-10-25",0
"1975-11-25",0
"1975-12-25",0
"1976-01-25",0
"1976-02-25",0
"1976-03-25",0
"1976-04-25",0
"1976-05-25",0
"1976-06-25",0
"1976-07-25",0
"1976-08-25",0
"1976-09-25",0
"1976-10-25",0
"1976-11-25",0
"1976-12-25",0
"1977-01-25",0
"1977-02-25",0
"1977-03-25",0
"1977-04-25",0
"1977-05-25",0
"1977-06-25",0
"1977-07-25",0
"1977-08-25",0
"1977-09-25",0
"1977-10-25",0
"1977-11-25",0
"1977-12-25",0
"1978-01-25",0
"1978-02-25",0
"1978-03-25",0
"1978-04-25",0
"1978-05-25",0
"1978-06-25",0
"1978-07-25",0
"1978-08-25",0
"1978-09-25",0
"1978-10-25",0
"1978-11-25",0
"1978-12-25",0
"1979-01-25",0
"1979-02-25",0
"1979-03-25",0
"1979-04-25",0
"1979-05-25",0
"1979-06-25",0
"1979-07-25",0
"1979-08-25",0
"1979-09-25",0
"1979-10-25",0
"1979-11-25",0
"1979-12-25",0
"1980-01-25",0
"1980-02-25",0
"1980-03-25",0
"1980-04-25",0
"1980-05-25",0
"1980-06-25",0
"1980-07-25",0
"1980-08-25",0
"1980-09-25",0
"1980-10-25",0
"1980-11-25",0
"1980-12-25",0
"1981-01-25",0
"1981-02-25",0
"1981-03-25",0
"1981-04-25",0
"1981-05-25",0
"1981-06-25",0
"1981-07-25",0
"1981-08-25",0
"1981-09-25",0
"1981-10-25",0
"1981-11-25",42
"1981-12-25",53
"1982-01-25",70
"1982-02-25",20
"1982-03-25",36
"1982-04-25",63
"1982-05-25",42
"1982-06-25",59
"1982-07-25",141
"1982-08-25",106
"1982-09-25",81
"1982-10-25",58
"1982-11-25",36
"1982-12-25",48
"1983-01-25",50
"1983-02-25",36
"1983-03-25",22
"1983-04-25",0
"1983-05-25",0
"1983-06-25",0
"1983-07-25",0
"1983-08-25",0
"1983-09-25",0
"1983-10-25",0
"1983-11-25",0
"1983-12-25",0
"1984-01-25",0
"1984-02-25",0
"1984-03-25",24
"1984-04-25",54
"1984-05-25",32
"1984-06-25",81
"1984-07-25",84
"1984-08-25",52
"1984-09-25",57
"1984-10-25",42
"1984-11-25",102
"1984-12-25",10
