"X26120630_prec.Date","X26120630_prec.Value"
"1988-05-25",6.6
"1988-06-25",15.9
"1988-07-25",44.7
"1988-08-25",22.2
"1988-09-25",64.3
"1988-10-25",50.5
"1988-11-25",103.2
"1988-12-25",77.7
"1989-01-25",25.9
"1989-02-25",23.6
"1989-03-25",145.3
"1989-04-25",39.5
"1989-05-25",116.2
"1989-06-25",24.7
"1989-07-25",64.8
"1989-08-25",7.3
"1989-09-25",75.6
"1989-10-25",29.2
"1989-11-25",79.5
"1989-12-25",61
"1990-01-25",142.9
"1990-02-25",60.9
"1990-03-25",19.3
"1990-04-25",37.8
"1990-05-25",19
"1990-06-25",21.2
"1990-07-25",33.8
"1990-08-25",5.4
"1990-09-25",12.8
