"X26155050_tmax.Date","X26155050_tmax.Value"
"1984-01-25",20.0222222222222
"1984-02-25",20.6
"1984-03-25",21.4666666666667
"1984-04-25",21.7
"1984-05-25",21.5777777777778
"1984-06-25",19.5888888888889
"1984-07-25",20.1777777777778
"1984-08-25",22.4222222222222
"1984-09-25",20.8444444444444
"1984-10-25",20.9111111111111
"1984-11-25",19.4444444444444
"1984-12-25",22.2444444444444
"1985-01-25",21.1222222222222
"1985-02-25",22.4555555555556
"1985-03-25",23.1555555555556
"1985-04-25",21.5888888888889
"1985-05-25",22
"1985-06-25",20.7333333333333
"1985-07-25",22.9444444444444
"1985-08-25",21.6888888888889
"1985-09-25",21.5
"1985-10-25",21.5333333333333
"1985-11-25",21.8333333333333
"1985-12-25",21.3333333333333
"1986-01-25",22.7666666666667
"1986-02-25",22.7111111111111
"1986-03-25",21.5888888888889
"1986-04-25",21.3888888888889
"1986-05-25",22.4444444444444
"1986-06-25",20.0333333333333
"1986-07-25",22.2222222222222
"1986-08-25",23.7888888888889
"1986-09-25",23.1333333333333
"1986-10-25",21.1444444444444
"1986-11-25",20.8555555555556
"1986-12-25",21.9222222222222
"1987-01-25",23.7666666666667
"1987-02-25",24.5555555555556
"1987-03-25",22.4777777777778
"1987-04-25",21.2666666666667
"1987-05-25",21.4555555555556
"1987-06-25",22.0888888888889
"1987-07-25",23.5222222222222
"1987-08-25",21.4444444444444
"1987-09-25",21.3888888888889
"1987-10-25",20.9222222222222
"1987-11-25",21.9888888888889
"1987-12-25",21.3
"1988-01-25",NA
"1988-02-25",22.8111111111111
"1988-03-25",22.8555555555556
"1988-04-25",20.7555555555556
"1988-05-25",21.9222222222222
"1988-06-25",21.1222222222222
"1988-07-25",18.6555555555556
"1988-08-25",19.7444444444444
"1988-09-25",19.4111111111111
"1988-10-25",19.7888888888889
"1988-11-25",19.9
"1988-12-25",19.3777777777778
"1989-01-25",20.6666666666667
"1989-02-25",20.1555555555556
"1989-03-25",21.2
"1989-04-25",21.0444444444444
"1989-05-25",20.2777777777778
"1989-06-25",20.0333333333333
"1989-07-25",20.4888888888889
"1989-08-25",21.8
"1989-09-25",20
"1989-10-25",20.6111111111111
"1989-11-25",20.2777777777778
"1989-12-25",20.4111111111111
"1990-01-25",20.6888888888889
"1990-02-25",21.8111111111111
"1990-03-25",21.7222222222222
"1990-04-25",21.6222222222222
"1990-05-25",21.2333333333333
"1990-06-25",20.2222222222222
"1990-07-25",20.6
"1990-08-25",22.4111111111111
"1990-09-25",21.6555555555556
"1990-10-25",19.4222222222222
"1990-11-25",20.1666666666667
"1990-12-25",19.4222222222222
"1991-01-25",NA
"1991-02-25",NA
"1991-03-25",NA
"1991-04-25",NA
"1991-05-25",NA
"1991-06-25",NA
"1991-07-25",NA
"1991-08-25",NA
"1991-09-25",NA
"1991-10-25",NA
"1991-11-25",NA
"1991-12-25",NA
"1992-01-25",21.3888888888889
"1992-02-25",22.1888888888889
"1992-03-25",23.6444444444444
"1992-04-25",23.5444444444444
"1992-05-25",20.2666666666667
"1992-06-25",20.8333333333333
"1992-07-25",21.2111111111111
"1992-08-25",22.1555555555556
"1992-09-25",22.0888888888889
"1992-10-25",20.6222222222222
"1992-11-25",21.3777777777778
"1992-12-25",20.6666666666667
"1993-01-25",NA
"1993-02-25",NA
"1993-03-25",NA
"1993-04-25",NA
"1993-05-25",NA
"1993-06-25",NA
"1993-07-25",NA
"1993-08-25",NA
"1993-09-25",NA
"1993-10-25",NA
"1993-11-25",NA
"1993-12-25",NA
"1994-01-25",21.2222222222222
"1994-02-25",20.8777777777778
"1994-03-25",21.6444444444444
"1994-04-25",20.0111111111111
"1994-05-25",21.3333333333333
"1994-06-25",21.2888888888889
"1994-07-25",20.4
"1994-08-25",21.8555555555556
"1994-09-25",22.6666666666667
"1994-10-25",21
"1994-11-25",21.0333333333333
"1994-12-25",20.9888888888889
