"X26155140_tmax.Date","X26155140_tmax.Value"
"1983-01-25",8.04444444444444
"1983-02-25",NA
"1983-03-25",NA
"1983-04-25",NA
"1983-05-25",NA
"1983-06-25",NA
"1983-07-25",NA
"1983-08-25",NA
"1983-09-25",NA
"1983-10-25",NA
"1983-11-25",NA
"1983-12-25",NA
"1984-01-25",27.2777777777778
"1984-02-25",28.1222222222222
"1984-03-25",29.1777777777778
"1984-04-25",29.4
"1984-05-25",29.7777777777778
"1984-06-25",28.1666666666667
"1984-07-25",27.8
"1984-08-25",28.7555555555556
"1984-09-25",29.0555555555556
"1984-10-25",28.2
"1984-11-25",26.9
"1984-12-25",28.4111111111111
"1985-01-25",28.9444444444444
"1985-02-25",29.9888888888889
"1985-03-25",30.4444444444444
"1985-04-25",29.8222222222222
"1985-05-25",29.0888888888889
"1985-06-25",28.3111111111111
"1985-07-25",30.0222222222222
"1985-08-25",28.2111111111111
"1985-09-25",28.5111111111111
"1985-10-25",28.4333333333333
"1985-11-25",28.5333333333333
"1985-12-25",27.8333333333333
"1986-01-25",28.9222222222222
"1986-02-25",28.7888888888889
"1986-03-25",28.7222222222222
"1986-04-25",28.4444444444444
"1986-05-25",28.8666666666667
"1986-06-25",28.1444444444444
"1986-07-25",29.4666666666667
"1986-08-25",31.5
"1986-09-25",30.3
"1986-10-25",28.1888888888889
"1986-11-25",27.8222222222222
"1986-12-25",28.9222222222222
"1987-01-25",29.5222222222222
"1987-02-25",31.3444444444444
"1987-03-25",29.4444444444444
"1987-04-25",28.9444444444444
"1987-05-25",28.6111111111111
"1987-06-25",27.2
"1987-07-25",30.4777777777778
"1987-08-25",28.7444444444444
"1987-09-25",28.5222222222222
"1987-10-25",27.4222222222222
"1987-11-25",29.6333333333333
"1987-12-25",28.7444444444444
"1988-01-25",31.5
"1988-02-25",29.3
"1988-03-25",30.2222222222222
"1988-04-25",28.0444444444444
"1988-05-25",28.8555555555556
"1988-06-25",29.0555555555556
"1988-07-25",27.4
"1988-08-25",29.7444444444444
"1988-09-25",28.3333333333333
"1988-10-25",28.5111111111111
"1988-11-25",28.5555555555556
"1988-12-25",26.7777777777778
"1989-01-25",27.7111111111111
"1989-02-25",27.6555555555556
"1989-03-25",28.4111111111111
"1989-04-25",28.6444444444444
"1989-05-25",27.2888888888889
"1989-06-25",27.2
"1989-07-25",27.8
"1989-08-25",29.5444444444444
"1989-09-25",28.2333333333333
"1989-10-25",27.3111111111111
"1989-11-25",27.0666666666667
"1989-12-25",28.1
"1990-01-25",28.3
"1990-02-25",29.3111111111111
"1990-03-25",29.2444444444444
"1990-04-25",29.6777777777778
"1990-05-25",29.5777777777778
"1990-06-25",29.9444444444444
"1990-07-25",28.9888888888889
"1990-08-25",29.9777777777778
"1990-09-25",29.8555555555556
"1990-10-25",27.8555555555556
"1990-11-25",28.8888888888889
"1990-12-25",27.9888888888889
"1991-01-25",NA
"1991-02-25",NA
"1991-03-25",NA
"1991-04-25",NA
"1991-05-25",NA
"1991-06-25",NA
"1991-07-25",NA
"1991-08-25",NA
"1991-09-25",NA
"1991-10-25",NA
"1991-11-25",NA
"1991-12-25",NA
"1992-01-25",29.9777777777778
"1992-02-25",31.0222222222222
"1992-03-25",32.4
"1992-04-25",27.7111111111111
"1992-05-25",28.9666666666667
"1992-06-25",29.0888888888889
"1992-07-25",29.0222222222222
"1992-08-25",30
"1992-09-25",30.5888888888889
"1992-10-25",27.8111111111111
"1992-11-25",29.3888888888889
"1992-12-25",29.2
"1993-01-25",NA
"1993-02-25",NA
"1993-03-25",NA
"1993-04-25",NA
"1993-05-25",NA
"1993-06-25",NA
"1993-07-25",NA
"1993-08-25",NA
"1993-09-25",NA
"1993-10-25",NA
"1993-11-25",NA
"1993-12-25",NA
"1994-01-25",29.2222222222222
"1994-02-25",29.1555555555556
"1994-03-25",30.4
"1994-04-25",29.5222222222222
"1994-05-25",29.3888888888889
"1994-06-25",29.5555555555556
"1994-07-25",28.4666666666667
"1994-08-25",29.9333333333333
"1994-09-25",30.5111111111111
"1994-10-25",28.4888888888889
"1994-11-25",27.2333333333333
"1994-12-25",28.3777777777778
