"X26100320_prec.Date","X26100320_prec.Value"
"1970-01-25",14
"1970-02-25",20
"1970-03-25",61
"1970-04-25",74.5
"1970-05-25",44
"1970-06-25",51
"1970-07-25",43
"1970-08-25",9
"1970-09-25",79
"1970-10-25",51
"1970-11-25",41
"1970-12-25",16
"1971-01-25",59
"1971-02-25",46
"1971-03-25",25
"1971-04-25",23
"1971-05-25",122
"1971-06-25",8
"1971-07-25",51
"1971-08-25",27
"1971-09-25",15
"1971-10-25",52
"1971-11-25",69
"1971-12-25",7
"1972-01-25",5
"1972-02-25",21
"1972-03-25",1
"1972-04-25",35
"1972-05-25",27
"1972-06-25",107
"1972-07-25",75
"1972-08-25",0
"1972-09-25",6
"1972-10-25",39
"1972-11-25",12
"1972-12-25",0
"1973-01-25",4
"1973-02-25",30
"1973-03-25",43
"1973-04-25",21
"1973-05-25",58
"1973-06-25",44
"1973-07-25",6
"1973-08-25",10
"1973-09-25",63
"1973-10-25",87
"1973-11-25",108
"1973-12-25",44
"1974-01-25",10
"1974-02-25",30
"1974-03-25",45
"1974-04-25",13
"1974-05-25",12
"1974-06-25",1
"1974-07-25",10
"1974-08-25",58
"1974-09-25",52
"1974-10-25",163
"1974-11-25",68
"1974-12-25",16
"1975-01-25",17
"1975-02-25",45
"1975-03-25",12
"1975-04-25",0
"1975-05-25",0
"1975-06-25",56
"1975-07-25",46
"1975-08-25",4
"1975-09-25",25
"1975-10-25",44
"1975-11-25",62
"1975-12-25",23
"1976-01-25",12
"1976-02-25",0
"1976-03-25",5
"1976-04-25",78
"1976-05-25",34
"1976-06-25",45
"1976-07-25",0
"1976-08-25",0
"1976-09-25",23
"1976-10-25",52
"1976-11-25",33
"1976-12-25",3
"1977-01-25",0
"1977-02-25",5
"1977-03-25",3
"1977-04-25",43
"1977-05-25",66
"1977-06-25",27
"1977-07-25",46
"1977-08-25",66
"1977-09-25",2
"1977-10-25",52
"1977-11-25",39
"1977-12-25",29
"1978-01-25",10
"1978-02-25",44
"1978-03-25",20
"1978-04-25",56
"1978-05-25",106
"1978-06-25",0
"1978-07-25",9
"1978-08-25",34
"1978-09-25",8
"1978-10-25",83
"1978-11-25",31
"1978-12-25",89
"1979-01-25",2
"1979-02-25",0
"1979-03-25",61
"1979-04-25",50
"1979-05-25",0
"1979-06-25",28
"1979-07-25",7
"1979-08-25",0
"1979-09-25",7
"1979-10-25",1
"1979-11-25",15
"1979-12-25",1
"1980-01-25",7
"1980-02-25",0
"1980-03-25",2
"1980-04-25",67
"1980-05-25",51
"1980-06-25",36
"1980-07-25",5
"1980-08-25",20
"1980-09-25",14
"1980-10-25",95
"1980-11-25",7
"1980-12-25",16
"1981-01-25",6
"1981-02-25",41
"1981-03-25",54
"1981-04-25",46
"1981-05-25",46
"1981-06-25",15
"1981-07-25",18
"1981-08-25",8
"1981-09-25",56
"1981-10-25",14
"1981-11-25",30
"1981-12-25",56
"1982-01-25",92
"1982-02-25",13
"1982-03-25",25
"1982-04-25",17
"1982-05-25",62
"1982-06-25",144
"1982-07-25",0
"1982-08-25",0
