"X26110140_prec.Date","X26110140_prec.Value"
"1971-06-25",1
"1971-07-25",74
"1971-08-25",10
"1971-09-25",20
"1971-10-25",29
"1971-11-25",121
"1971-12-25",6
"1972-01-25",3
"1972-02-25",54
"1972-03-25",42
"1972-04-25",0
"1972-05-25",34
"1972-06-25",45
"1972-07-25",19
"1972-08-25",37
"1972-09-25",33
"1972-10-25",0
"1972-11-25",33
"1972-12-25",23
"1973-01-25",0
"1973-02-25",38
"1973-03-25",79
"1973-04-25",130
"1973-05-25",38
"1973-06-25",75
"1973-07-25",0
"1973-08-25",5
"1973-09-25",64
"1973-10-25",92
"1973-11-25",81
"1973-12-25",63
"1974-01-25",67
"1974-02-25",43
"1974-03-25",74
"1974-04-25",163
"1974-05-25",75
"1974-06-25",0
"1974-07-25",0
"1974-08-25",7
"1974-09-25",50
"1974-10-25",54
"1974-11-25",23
"1974-12-25",9
"1975-01-25",0
"1975-02-25",36
"1975-03-25",127
"1975-04-25",42
"1975-05-25",71
"1975-06-25",34
"1975-07-25",38
"1975-08-25",9
"1975-09-25",34
"1975-10-25",31
"1975-11-25",45
"1975-12-25",33
"1976-01-25",7
"1976-02-25",5
"1976-03-25",53
"1976-04-25",16
"1976-05-25",59
"1976-06-25",15
"1976-07-25",0
"1976-08-25",18
"1976-09-25",2
"1976-10-25",35
"1976-11-25",34
"1976-12-25",52
"1977-01-25",0
"1977-02-25",0
"1977-03-25",0
"1977-04-25",3
"1977-05-25",31
"1977-06-25",39
"1977-07-25",34
"1977-08-25",40
"1977-09-25",0
"1977-10-25",83
"1977-11-25",27
"1977-12-25",59
"1978-01-25",9
"1978-02-25",22
"1978-03-25",57
"1978-04-25",68
"1978-05-25",40
"1978-06-25",22
"1978-07-25",19
"1978-08-25",44
"1978-09-25",10
"1978-10-25",3
"1978-11-25",40
"1978-12-25",37
"1979-01-25",8
"1979-02-25",0
"1979-03-25",34
"1979-04-25",29
"1979-05-25",10
"1979-06-25",40
"1979-07-25",4
"1979-08-25",0
"1979-09-25",28
"1979-10-25",11
"1979-11-25",33
"1979-12-25",0
"1980-01-25",0
"1980-02-25",42
"1980-03-25",1
"1980-04-25",25
"1980-05-25",22
"1980-06-25",27
"1980-07-25",19
"1980-08-25",43
"1980-09-25",36
"1980-10-25",44
"1980-11-25",41
"1980-12-25",14
"1981-01-25",3
"1981-02-25",4
"1981-03-25",37
"1981-04-25",45
"1981-05-25",15
"1981-06-25",17
"1981-07-25",28
"1981-08-25",0
"1981-09-25",20
"1981-10-25",22
"1981-11-25",77
"1981-12-25",31
"1982-01-25",57
"1982-02-25",44
"1982-03-25",16
"1982-04-25",125
"1982-05-25",33
"1982-06-25",11
"1982-07-25",15
"1982-08-25",4
"1982-09-25",11
"1982-10-25",79
"1982-11-25",32
"1982-12-25",67
