"X21215070_tmin.Date","X21215070_tmin.Value"
"1984-01-25",16.4222222222222
"1984-02-25",16.3333333333333
"1984-03-25",16.2
"1984-04-25",17.2333333333333
"1984-05-25",16.2222222222222
"1984-06-25",16.1444444444444
"1984-07-25",16
"1984-08-25",15.8888888888889
"1984-09-25",16.7
"1984-10-25",16.1111111111111
"1984-11-25",15.3111111111111
"1984-12-25",16.1555555555556
"1985-01-25",16
"1985-02-25",15.1666666666667
"1985-03-25",16.1777777777778
"1985-04-25",14.7666666666667
"1985-05-25",15.0555555555556
"1985-06-25",16.7777777777778
"1985-07-25",15.2111111111111
"1985-08-25",16.1888888888889
"1985-09-25",17.0777777777778
"1985-10-25",16.0888888888889
"1985-11-25",15.2777777777778
"1985-12-25",15.1888888888889
"1986-01-25",15.4333333333333
"1986-02-25",15.3111111111111
"1986-03-25",15.5555555555556
"1986-04-25",16.6
"1986-05-25",16.3666666666667
"1986-06-25",14.6
"1986-07-25",15.4777777777778
"1986-08-25",15.4111111111111
"1986-09-25",15.8222222222222
"1986-10-25",16.0444444444444
"1986-11-25",16.3555555555556
"1986-12-25",16.1222222222222
"1987-01-25",15.3888888888889
"1987-02-25",16.7444444444444
"1987-03-25",16.8444444444444
