"X21165020_prec.Date","X21165020_prec.Value"
"1970-01-25",2.8
"1970-02-25",3.9
"1970-03-25",65
"1970-04-25",35.5
"1970-05-25",21.8
"1970-06-25",13.6
"1970-07-25",32
"1970-08-25",0
"1970-09-25",7.8
"1970-10-25",152.4
"1970-11-25",37.8
"1970-12-25",32.3
"1971-01-25",127.6
"1971-02-25",87.3
"1971-03-25",75.9
"1971-04-25",107
"1971-05-25",79.1
"1971-06-25",17.7
"1971-07-25",22.6
"1971-08-25",19.3
"1971-09-25",12.9
"1971-10-25",72.7
"1971-11-25",83.3
"1971-12-25",5.2
"1972-01-25",13.9
"1972-02-25",31.7
"1972-03-25",74.3
"1972-04-25",17.2
"1972-05-25",64.7
"1972-06-25",11.7
"1972-07-25",12.9
"1972-08-25",32.8
"1972-09-25",54.5
"1972-10-25",24.8
"1972-11-25",80.6
"1972-12-25",22.1
"1973-01-25",11.1
"1973-02-25",53.9
"1973-03-25",94
"1973-04-25",59.2
"1973-05-25",24.9
"1973-06-25",41.7
"1973-07-25",11.9
"1973-08-25",30.1
"1973-09-25",26.7
"1973-10-25",64.4
"1973-11-25",41
"1973-12-25",155.2
"1974-01-25",12.9
"1974-02-25",191.5
"1974-03-25",80.6
"1974-04-25",31.8
"1974-05-25",70.8
"1974-06-25",22.3
"1974-07-25",7.9
"1974-08-25",12.5
"1974-09-25",46.3
"1974-10-25",96
"1974-11-25",90.5
"1974-12-25",34.4
"1975-01-25",10.6
"1975-02-25",53.1
"1975-03-25",55.2
"1975-04-25",64.4
"1975-05-25",97.5
"1975-06-25",36.4
"1975-07-25",84.8
"1975-08-25",20.6
"1975-09-25",32
"1975-10-25",16.3
"1975-11-25",128.4
"1975-12-25",120.9
"1976-01-25",6.6
"1976-02-25",16.1
"1976-03-25",152.5
"1976-04-25",1.1
"1976-05-25",58.8
"1976-06-25",17.9
"1976-07-25",17.5
"1976-08-25",0.3
"1976-09-25",11.4
"1976-10-25",43.6
"1976-11-25",157.9
"1976-12-25",11.5
"1977-01-25",1.1
"1977-02-25",0.7
"1977-03-25",0.5
"1977-04-25",85.8
"1977-05-25",83.7
"1977-06-25",65.3
"1977-07-25",67.3
"1977-08-25",18.3
"1977-09-25",13.7
"1977-10-25",73
"1977-11-25",39.3
"1977-12-25",0
"1978-01-25",0
"1978-02-25",0
"1978-03-25",0
"1978-04-25",68.2
"1978-05-25",150.1
"1978-06-25",17.7
"1978-07-25",24.1
"1978-08-25",25.6
"1978-09-25",10.8
"1978-10-25",35.2
"1978-11-25",78.2
"1978-12-25",87.6
"1979-01-25",10.6
"1979-02-25",0
"1979-03-25",104.2
"1979-04-25",76.8
"1979-05-25",29.6
"1979-06-25",177.6
"1979-07-25",29.6
"1979-08-25",8.9
"1979-09-25",78.2
"1979-10-25",11.7
"1979-11-25",113.8
"1979-12-25",1.3
"1980-01-25",0
"1980-02-25",75.5
"1980-03-25",37.8
"1980-04-25",53.6
"1980-05-25",38.7
"1980-06-25",27.3
"1980-07-25",5.2
"1980-08-25",32.5
"1980-09-25",23.1
"1980-10-25",152.8
"1980-11-25",99.4
"1980-12-25",60.1
"1981-01-25",18.5
"1981-02-25",7
"1981-03-25",44.5
"1981-04-25",33.6
"1981-05-25",126.1
"1981-06-25",116.4
"1981-07-25",61.4
"1981-08-25",14.3
"1981-09-25",14.2
"1981-10-25",76.9
"1981-11-25",28.8
"1981-12-25",33.7
"1982-01-25",196.6
"1982-02-25",56.2
"1982-03-25",97.9
"1982-04-25",112.3
"1982-05-25",110.2
"1982-06-25",41
"1982-07-25",15.6
"1982-08-25",5.2
"1982-09-25",6.1
"1982-10-25",49.2
"1982-11-25",81.5
"1982-12-25",98.2
"1983-01-25",36.4
"1983-02-25",46.1
"1983-03-25",67.1
"1983-04-25",97.4
"1983-05-25",40.4
"1983-06-25",8
"1983-07-25",26.3
"1983-08-25",16.5
"1983-09-25",9.9
"1983-10-25",0
"1983-11-25",52
"1983-12-25",48.6
"1984-01-25",193.9
"1984-02-25",193
"1984-03-25",148.2
"1984-04-25",208.5
"1984-05-25",167.8
"1984-06-25",186
"1984-07-25",132.1
"1984-08-25",23.9
"1984-09-25",137.8
"1984-10-25",155.4
"1984-11-25",100.3
"1984-12-25",166.1
"1985-01-25",195.4
"1985-02-25",0
"1985-03-25",153.5
"1985-04-25",80.9
"1985-05-25",206.1
"1985-06-25",200.8
"1985-07-25",139.6
"1985-08-25",18.7
"1985-09-25",211.6
"1985-10-25",71.1
"1985-11-25",197.4
"1985-12-25",142.7
"1986-01-25",8.3
"1986-02-25",143.5
"1986-03-25",165.5
"1986-04-25",145.6
"1986-05-25",209.1
"1986-06-25",157.8
"1986-07-25",12.9
"1986-08-25",175.4
"1986-09-25",138.5
"1986-10-25",137.1
"1986-11-25",141.4
"1986-12-25",171.6
"1987-01-25",142.2
"1987-02-25",0.7
"1987-03-25",140.3
"1987-04-25",137
"1987-05-25",48.4
"1987-06-25",171.4
"1987-07-25",38.9
"1987-08-25",172.4
"1987-09-25",147
"1987-10-25",145
"1987-11-25",142
"1987-12-25",168.7
"1988-01-25",213.5
"1988-02-25",212.5
"1988-03-25",45.4
"1988-04-25",151.2
"1988-05-25",149
"1988-06-25",145.2
"1988-07-25",32
"1988-08-25",198.5
"1988-09-25",135.4
"1988-10-25",137.2
"1988-11-25",136.2
"1988-12-25",155.7
"1989-01-25",0
"1989-02-25",95.7
"1989-03-25",49.7
"1989-04-25",41
"1989-05-25",39.3
"1989-06-25",8.6
"1989-07-25",56
"1989-08-25",36
"1989-09-25",30.2
"1989-10-25",35.4
"1989-11-25",70.9
"1989-12-25",59.3
"1990-01-25",53.9
"1990-02-25",88.4
"1990-03-25",100.8
"1990-04-25",41
"1990-05-25",51.9
"1990-06-25",10.9
"1990-07-25",21.4
"1990-08-25",2.5
"1990-09-25",11.8
"1990-10-25",43.2
"1990-11-25",60.4
"1990-12-25",97.9
"1991-01-25",0
"1991-02-25",0
"1991-03-25",0
"1991-04-25",0
"1991-05-25",0
"1991-06-25",0
"1991-07-25",0
"1991-08-25",0
"1991-09-25",0
"1991-10-25",0
"1991-11-25",0
"1991-12-25",0
"1992-01-25",9.8
"1992-02-25",0.5
"1992-03-25",54
"1992-04-25",7.3
"1992-05-25",50.3
"1992-06-25",15.7
"1992-07-25",20.5
"1992-08-25",13.6
"1992-09-25",20.7
"1992-10-25",13.6
"1992-11-25",143.9
"1992-12-25",154
"1993-01-25",0
"1993-02-25",0
"1993-03-25",0
"1993-04-25",0
"1993-05-25",0
"1993-06-25",0
"1993-07-25",0
"1993-08-25",0
"1993-09-25",0
"1993-10-25",0
"1993-11-25",0
"1993-12-25",0
"1994-01-25",0
"1994-02-25",0
"1994-03-25",0
"1994-04-25",0
"1994-05-25",0
"1994-06-25",0
"1994-07-25",0
"1994-08-25",0
"1994-09-25",0
"1994-10-25",0
"1994-11-25",0
"1994-12-25",0
"1995-01-25",0
"1995-02-25",0
"1995-03-25",0
"1995-04-25",0
"1995-05-25",0
"1995-06-25",0
"1995-07-25",0
"1995-08-25",0
"1995-09-25",0
"1995-10-25",0
"1995-11-25",0
"1995-12-25",0
"1996-01-25",0
"1996-02-25",0
"1996-03-25",0
"1996-04-25",0
"1996-05-25",0
"1996-06-25",0
"1996-07-25",0
"1996-08-25",0
"1996-09-25",0
"1996-10-25",0
"1996-11-25",0
"1996-12-25",0
"1997-01-25",22.3
"1997-02-25",51.7
"1997-03-25",95.8
"1997-04-25",28.7
"1997-05-25",72
"1997-06-25",43.8
"1997-07-25",20.3
"1997-08-25",3.2
"1997-09-25",34.3
"1997-10-25",22.6
"1997-11-25",81.7
"1997-12-25",0.3
"1998-01-25",14.1
"1998-02-25",63
"1998-03-25",20.7
"1998-04-25",102.9
"1998-05-25",156.7
"1998-06-25",56.2
"1998-07-25",87
"1998-08-25",13.9
"1998-09-25",14.5
"1998-10-25",17.4
"1998-11-25",50.5
"1998-12-25",122.8
