"X26110350_prec.Date","X26110350_prec.Value"
"1981-02-25",32
"1981-03-25",241
"1981-04-25",70
"1981-05-25",119
"1981-06-25",99
"1981-07-25",31
"1981-08-25",45
"1981-09-25",184
"1981-10-25",116
"1981-11-25",78
"1981-12-25",51
"1982-01-25",159
"1982-02-25",63.9
"1982-03-25",30
"1982-04-25",170
"1982-05-25",130
"1982-06-25",12
"1982-07-25",2
"1982-08-25",6
"1982-09-25",2
"1982-10-25",33.9
"1982-11-25",69
"1982-12-25",156
"1983-01-25",35
"1983-02-25",37
"1983-03-25",68
"1983-04-25",165
"1983-05-25",56
"1983-06-25",123
"1983-07-25",79
"1983-08-25",16
"1983-09-25",109
"1983-10-25",12
"1983-11-25",67
"1983-12-25",149
"1984-01-25",110
"1984-02-25",208
"1984-03-25",135
"1984-04-25",50
"1984-05-25",66
"1984-06-25",108
"1984-07-25",83
"1984-08-25",56
"1984-09-25",40
"1984-10-25",105
"1984-11-25",56
"1984-12-25",57
"1985-01-25",66
"1985-02-25",12
"1985-03-25",73
"1985-04-25",62
"1985-05-25",36
"1985-06-25",99
"1985-07-25",2
"1985-08-25",80
"1985-09-25",84
"1985-10-25",98
"1985-11-25",48
"1985-12-25",28
"1986-01-25",68
"1986-02-25",48
"1986-03-25",33
"1986-04-25",55
"1986-05-25",84
"1986-06-25",35
"1986-07-25",37
"1986-08-25",0
"1986-09-25",40
"1986-10-25",138
"1986-11-25",88
"1986-12-25",47
"1987-01-25",73
"1987-02-25",18
"1987-03-25",48
"1987-04-25",94
"1987-05-25",126
"1987-06-25",21
"1987-07-25",72
"1987-08-25",116
"1987-09-25",113
"1987-10-25",52
"1987-11-25",72
"1987-12-25",128
"1988-01-25",21
"1988-02-25",68
"1988-03-25",68
"1988-04-25",105
"1988-05-25",48
"1988-06-25",9
"1988-07-25",208
"1988-08-25",11
"1988-09-25",0
"1988-10-25",0
"1988-11-25",52
"1988-12-25",63
