"X26140140_prec.Date","X26140140_prec.Value"
"1978-08-25",26
"1978-09-25",39
"1978-10-25",0
"1978-11-25",0
"1978-12-25",0
"1979-01-25",0
"1979-02-25",0
"1979-03-25",0
"1979-04-25",0
"1979-05-25",0
"1979-06-25",0
"1979-07-25",0
"1979-08-25",0
"1979-09-25",0
"1979-10-25",0
"1979-11-25",0
"1979-12-25",0
"1980-01-25",0
"1980-02-25",0
"1980-03-25",0
"1980-04-25",0
"1980-05-25",0
"1980-06-25",0
"1980-07-25",0
"1980-08-25",0
"1980-09-25",0
"1980-10-25",0
"1980-11-25",0
"1980-12-25",0
"1981-01-25",0
"1981-02-25",0
"1981-03-25",0
"1981-04-25",0
"1981-05-25",0
"1981-06-25",0
"1981-07-25",0
"1981-08-25",0
"1981-09-25",0
"1981-10-25",0
"1981-11-25",0
"1981-12-25",0
"1982-01-25",125
"1982-02-25",5
"1982-03-25",31
"1982-04-25",165
"1982-05-25",82
"1982-06-25",0
"1982-07-25",0
"1982-08-25",23
"1982-09-25",0
"1982-10-25",34
"1982-11-25",91
"1982-12-25",5
"1983-01-25",0
"1983-02-25",7
"1983-03-25",65
"1983-04-25",40
"1983-05-25",41.7
"1983-06-25",33
"1983-07-25",35
"1983-08-25",2
"1983-09-25",34
"1983-10-25",25
"1983-11-25",0
"1983-12-25",111
"1984-01-25",50
"1984-02-25",115
"1984-03-25",18
"1984-04-25",9
"1984-05-25",46
"1984-06-25",56
"1984-07-25",67
"1984-08-25",107
"1984-09-25",59
"1984-10-25",40
"1984-11-25",93
"1984-12-25",25
"1985-01-25",59
"1985-02-25",10
"1985-03-25",0
"1985-04-25",82
"1985-05-25",10
"1985-06-25",27
"1985-07-25",0
"1985-08-25",24
"1985-09-25",3
"1985-10-25",37
"1985-11-25",60
"1985-12-25",13
"1986-01-25",0
"1986-02-25",0
"1986-03-25",43
"1986-04-25",45
"1986-05-25",35
"1986-06-25",12
"1986-07-25",26
"1986-08-25",15
"1986-09-25",12
"1986-10-25",82
"1986-11-25",0
"1986-12-25",18
"1987-01-25",0
"1987-02-25",0
"1987-03-25",48
"1987-04-25",18
"1987-05-25",15
"1987-06-25",16
"1987-07-25",52
"1987-08-25",69
"1987-09-25",53
"1987-10-25",36
"1987-11-25",41
"1987-12-25",43
"1988-01-25",12
"1988-02-25",62
"1988-03-25",66
"1988-04-25",91
"1988-05-25",50
"1988-06-25",0
"1988-07-25",129
"1988-08-25",15
"1988-09-25",25
"1988-10-25",42
"1988-11-25",90
"1988-12-25",88
"1989-01-25",76
"1989-02-25",60
"1989-03-25",57
"1989-04-25",98
"1989-05-25",59
"1989-06-25",10
"1989-07-25",39
"1989-08-25",0
"1989-09-25",34
"1989-10-25",81
"1989-11-25",34
"1989-12-25",70
"1990-01-25",0
"1990-02-25",0
"1990-03-25",0
"1990-04-25",0
"1990-05-25",0
"1990-06-25",0
"1990-07-25",28
"1990-08-25",4
"1990-09-25",23
"1990-10-25",73
"1990-11-25",41
"1990-12-25",47
"1991-01-25",5.2
"1991-02-25",3
"1991-03-25",13
