"X26130510_prec.Date","X26130510_prec.Value"
"1987-01-25",16
"1987-02-25",9
"1987-03-25",51
"1987-04-25",56
"1987-05-25",116
"1987-06-25",25
"1987-07-25",32
"1987-08-25",36
"1987-09-25",37
"1987-10-25",97
"1987-11-25",64
"1987-12-25",61
"1988-01-25",8
"1988-02-25",21
"1988-03-25",62
"1988-04-25",86
"1988-05-25",101
"1988-06-25",4
"1988-07-25",99
"1988-08-25",27
"1988-09-25",19
"1988-10-25",91
"1988-11-25",111
"1988-12-25",39
"1989-01-25",137
"1989-02-25",27
"1989-03-25",65
"1989-04-25",40
"1989-05-25",64
"1989-06-25",45
"1989-07-25",40
"1989-08-25",20
"1989-09-25",73
"1989-10-25",18
"1989-11-25",58
"1989-12-25",134
"1990-01-25",44
"1990-02-25",67
"1990-03-25",6
"1990-04-25",47
"1990-05-25",77
"1990-06-25",11
"1990-07-25",50
"1990-08-25",10
"1990-09-25",16
"1990-10-25",95
"1990-11-25",65
"1990-12-25",60
"1991-01-25",0
"1991-02-25",0
"1991-03-25",0
"1991-04-25",0
"1991-05-25",0
"1991-06-25",0
"1991-07-25",0
"1991-08-25",0
"1991-09-25",0
"1991-10-25",0
"1991-11-25",0
"1991-12-25",0
"1992-01-25",5
"1992-02-25",32
"1992-03-25",27
"1992-04-25",11
"1992-05-25",33
"1992-06-25",56
"1992-07-25",0
"1992-08-25",19
"1992-09-25",32
"1992-10-25",27
"1992-11-25",53
"1992-12-25",76
"1993-01-25",0
"1993-02-25",0
"1993-03-25",0
"1993-04-25",0
"1993-05-25",0
"1993-06-25",0
"1993-07-25",0
"1993-08-25",0
"1993-09-25",0
"1993-10-25",0
"1993-11-25",0
"1993-12-25",0
"1994-01-25",35
"1994-02-25",44
"1994-03-25",41
"1994-04-25",64
"1994-05-25",24
"1994-06-25",65
"1994-07-25",60
"1994-08-25",39
"1994-09-25",0
"1994-10-25",96
"1994-11-25",108
"1994-12-25",21
