"X21210120_prec.Date","X21210120_prec.Value"
"1982-06-25",0
"1982-07-25",1.3
"1982-08-25",0.7
"1982-09-25",0
"1982-10-25",93.7
"1982-11-25",90.5
"1982-12-25",79.3
"1983-01-25",7.3
"1983-02-25",0
"1983-03-25",3.2
"1983-04-25",146.8
"1983-05-25",65.6
"1983-06-25",14.4
"1983-07-25",160.4
"1983-08-25",7.5
"1983-09-25",77.4
"1983-10-25",13.8
"1983-11-25",21.7
"1983-12-25",110.4
"1984-01-25",73.3
"1984-02-25",130.6
"1984-03-25",131.4
"1984-04-25",60.4
"1984-05-25",73.9
"1984-06-25",91.7
"1984-07-25",121.3
"1984-08-25",17
"1984-09-25",105.6
"1984-10-25",41.2
"1984-11-25",92.6
"1984-12-25",14.6
"1985-01-25",38.8
"1985-02-25",2.9
"1985-03-25",85.5
"1985-04-25",127.3
"1985-05-25",20.7
"1985-06-25",84.9
"1985-07-25",3.4
"1985-08-25",134.6
"1985-09-25",67.4
"1985-10-25",78.5
"1985-11-25",20.4
"1985-12-25",65.1
"1986-01-25",14.4
"1986-02-25",38.9
"1986-03-25",55.7
"1986-04-25",87.5
"1986-05-25",25.8
"1986-06-25",90.4
"1986-07-25",11.7
"1986-08-25",1.8
"1986-09-25",60.4
"1986-10-25",28.6
"1986-11-25",152.1
"1986-12-25",57.8
"1987-01-25",13.6
"1987-02-25",25.5
"1987-03-25",15.5
"1987-04-25",97.2
"1987-05-25",97.7
"1987-06-25",18.4
"1987-07-25",0
"1987-08-25",0
"1987-09-25",0
"1987-10-25",0
"1987-11-25",0
"1987-12-25",0
"1988-01-25",5.1
"1988-02-25",42.3
"1988-03-25",41.8
"1988-04-25",220.1
"1988-05-25",112.4
"1988-06-25",6.4
"1988-07-25",109.3
"1988-08-25",85.8
"1988-09-25",57.2
"1988-10-25",90.6
"1988-11-25",119
"1988-12-25",75.8
"1989-01-25",17.2
"1989-02-25",44.3
"1989-03-25",63.8
"1989-04-25",13.6
"1989-05-25",31.1
"1989-06-25",40.8
"1989-07-25",7.3
"1989-08-25",27.8
"1989-09-25",30.5
"1989-10-25",35.4
"1989-11-25",22.7
"1989-12-25",58
"1990-01-25",49.7
"1990-02-25",38.4
"1990-03-25",84.6
"1990-04-25",24
"1990-05-25",65
"1990-06-25",9.7
"1990-07-25",13
"1990-08-25",3.5
"1990-09-25",35.4
"1990-10-25",58.8
"1990-11-25",58.9
"1990-12-25",44.4
"1991-01-25",30.3
"1991-02-25",101.5
"1991-03-25",35.1
"1991-04-25",17.9
"1991-05-25",37.6
"1991-06-25",48.6
"1991-07-25",42.1
"1991-08-25",49
"1991-09-25",26
"1991-10-25",51.4
"1991-11-25",77.4
"1991-12-25",39.3
"1992-01-25",26.7
"1992-02-25",8.3
"1992-03-25",11.8
"1992-04-25",0
"1992-05-25",65.5
"1992-06-25",28.8
"1992-07-25",0
"1992-08-25",0
"1992-09-25",28.8
"1992-10-25",36.1
"1992-11-25",26
"1992-12-25",38
"1993-01-25",33
"1993-02-25",68
"1993-03-25",57.2
"1993-04-25",16
"1993-05-25",10.5
"1993-06-25",3.1
"1993-07-25",48
"1993-08-25",0
"1993-09-25",71.5
"1993-10-25",15
"1993-11-25",19.4
"1993-12-25",8.9
"1994-01-25",93.7
"1994-02-25",47.9
"1994-03-25",20.2
"1994-04-25",32.6
"1994-05-25",83.1
"1994-06-25",59.2
"1994-07-25",85.2
"1994-08-25",0
"1994-09-25",0
"1994-10-25",2
"1994-11-25",7
"1994-12-25",75.5
"1995-01-25",0
"1995-02-25",0
"1995-03-25",106.6
"1995-04-25",28.9
"1995-05-25",20.4
"1995-06-25",36.9
"1995-07-25",2.4
"1995-08-25",9.4
"1995-09-25",8.2
"1995-10-25",22.9
"1995-11-25",44.2
"1995-12-25",23.5
"1996-01-25",89
"1996-02-25",89.5
"1996-03-25",14.3
"1996-04-25",48.9
"1996-05-25",35.9
"1996-06-25",16.4
"1996-07-25",32.6
"1996-08-25",0
"1996-09-25",143.4
"1996-10-25",64.2
"1996-11-25",1.5
"1996-12-25",49.9
"1997-01-25",22
"1997-02-25",26.4
"1997-03-25",55.3
"1997-04-25",0
"1997-05-25",81.8
"1997-06-25",4.8
"1997-07-25",0
"1997-08-25",0
"1997-09-25",0
"1997-10-25",52.3
"1997-11-25",0
"1997-12-25",2.5
"1998-01-25",14.2
"1998-02-25",45.4
"1998-03-25",122.9
"1998-04-25",163.5
"1998-05-25",67.9
"1998-06-25",69.1
"1998-07-25",51.1
"1998-08-25",23.7
"1998-09-25",53.7
"1998-10-25",44.9
"1998-11-25",60.9
"1998-12-25",34.1
"1999-01-25",92.9
"1999-02-25",97.2
"1999-03-25",53.5
"1999-04-25",65.7
"1999-05-25",42.5
"1999-06-25",33.1
"1999-07-25",0
"1999-08-25",38.1
"1999-09-25",46
"1999-10-25",61.2
"1999-11-25",63.1
"1999-12-25",86.9
"2000-01-25",42.2
"2000-02-25",80.9
"2000-03-25",50.9
"2000-04-25",61.4
"2000-05-25",48.6
"2000-06-25",60.1
"2000-07-25",10.9
"2000-08-25",12.4
"2000-09-25",49.2
"2000-10-25",96.4
"2000-11-25",29.3
"2000-12-25",26.2
"2001-01-25",37
"2001-02-25",5.2
"2001-03-25",59.8
"2001-04-25",53.5
"2001-05-25",87.7
"2001-06-25",55.2
"2001-07-25",15.4
"2001-08-25",0
"2001-09-25",20.4
"2001-10-25",27
"2001-11-25",73
"2001-12-25",10.2
"2002-01-25",30.1
"2002-02-25",57.1
"2002-03-25",38.1
"2002-04-25",66.9
"2002-05-25",61.8
"2002-06-25",23.7
"2002-07-25",35.4
"2002-08-25",0
"2002-09-25",19.4
"2002-10-25",42.4
"2002-11-25",46.5
"2002-12-25",22.3
"2003-01-25",6.7
"2003-02-25",68.1
"2003-03-25",65.3
"2003-04-25",0
"2003-05-25",81.1
"2003-06-25",1.2
"2003-07-25",12
"2003-08-25",0
"2003-09-25",0
"2003-10-25",45.1
"2003-11-25",0
