"X21250490_prec.Date","X21250490_prec.Value"
"1988-06-25",0
"1988-07-25",28.1
"1988-08-25",4.2
"1988-09-25",16.8
"1988-10-25",9.4
"1988-11-25",68.2
"1988-12-25",182.1
"1989-01-25",68.5
"1989-02-25",78.9
"1989-03-25",44.7
"1989-04-25",64
"1989-05-25",112
"1989-06-25",122.5
"1989-07-25",1.5
"1989-08-25",15.9
"1989-09-25",84.6
"1989-10-25",90
"1989-11-25",188.2
"1989-12-25",73.2
"1990-01-25",12.7
"1990-02-25",95.5
"1990-03-25",8.5
"1990-04-25",39.5
"1990-05-25",22.5
"1990-06-25",17
"1990-07-25",25.5
"1990-08-25",1
"1990-09-25",30.5
"1990-10-25",52.3
"1990-11-25",35.9
"1990-12-25",178.4
"1991-01-25",0
"1991-02-25",0
"1991-03-25",0
"1991-04-25",0
"1991-05-25",0
"1991-06-25",0
"1991-07-25",0
"1991-08-25",0
"1991-09-25",0
"1991-10-25",0
"1991-11-25",0
"1991-12-25",0
"1992-01-25",16.2
"1992-02-25",83.8
"1992-03-25",9.8
"1992-04-25",53.8
"1992-05-25",57
"1992-06-25",47.3
"1992-07-25",0
"1992-08-25",12.1
"1992-09-25",52.7
"1992-10-25",23.1
"1992-11-25",20.8
"1992-12-25",99.8
"1993-01-25",0
"1993-02-25",0
"1993-03-25",0
"1993-04-25",0
"1993-05-25",0
"1993-06-25",0
"1993-07-25",0
"1993-08-25",0
"1993-09-25",0
"1993-10-25",0
"1993-11-25",0
"1993-12-25",0
"1994-01-25",66.4
"1994-02-25",3.2
"1994-03-25",48.9
"1994-04-25",87.7
"1994-05-25",48.3
"1994-06-25",27.2
"1994-07-25",54.1
"1994-08-25",47
"1994-09-25",0
"1994-10-25",48.4
"1994-11-25",56.7
"1994-12-25",2.3
