"X26145050_prec.Date","X26145050_prec.Value"
"1973-09-25",50.5
"1973-10-25",73.6
"1973-11-25",63.7
"1973-12-25",49.5
"1974-01-25",14
"1974-02-25",31.7
"1974-03-25",0
"1974-04-25",42.9
"1974-05-25",0
"1974-06-25",0
"1974-07-25",0
"1974-08-25",0
"1974-09-25",0
"1974-10-25",0
"1974-11-25",0
"1974-12-25",0
"1975-01-25",0
"1975-02-25",0
"1975-03-25",0
"1975-04-25",0
"1975-05-25",97.7
"1975-06-25",36.4
"1975-07-25",126.6
"1975-08-25",21.8
"1975-09-25",25.8
"1975-10-25",54.9
"1975-11-25",82.8
"1975-12-25",56.5
"1976-01-25",25.3
"1976-02-25",4.1
"1976-03-25",15.7
"1976-04-25",63.6
"1976-05-25",107.7
"1976-06-25",37
"1976-07-25",0
"1976-08-25",3.9
"1976-09-25",4.3
"1976-10-25",108.5
"1976-11-25",90.2
"1976-12-25",3.5
"1977-01-25",1.1
"1977-02-25",0
"1977-03-25",0
"1977-04-25",13.5
"1977-05-25",0
"1977-06-25",98.3
"1977-07-25",50.4
"1977-08-25",134.5
"1977-09-25",0.7
"1977-10-25",147.4
"1977-11-25",51.3
"1977-12-25",0
"1978-01-25",1.9
"1978-02-25",35.5
"1978-03-25",30.7
"1978-04-25",99.2
"1978-05-25",27.7
"1978-06-25",254.4
"1978-07-25",30.4
"1978-08-25",31
"1978-09-25",59.2
"1978-10-25",14
"1978-11-25",45.3
"1978-12-25",92.7
"1979-01-25",1.5
"1979-02-25",11.8
"1979-03-25",69.2
"1979-04-25",27.4
"1979-05-25",115.6
"1979-06-25",161.8
"1979-07-25",13.4
"1979-08-25",114
"1979-09-25",24.2
"1979-10-25",168.8
"1979-11-25",18.4
"1979-12-25",0
"1980-01-25",0
"1980-02-25",155.4
"1980-03-25",162
"1980-04-25",94.9
"1980-05-25",68.3
"1980-06-25",165.8
"1980-07-25",0
"1980-08-25",17.8
"1980-09-25",32
"1980-10-25",53.1
"1980-11-25",27.3
"1980-12-25",8.6
"1981-01-25",149.2
"1981-02-25",31.7
"1981-03-25",132.8
"1981-04-25",241
"1981-05-25",169.6
"1981-06-25",26.2
"1981-07-25",0
"1981-08-25",0
"1981-09-25",0
"1981-10-25",72.6
"1981-11-25",0
"1981-12-25",155.2
"1982-01-25",58.4
"1982-02-25",191.2
"1982-03-25",9.2
"1982-04-25",56
"1982-05-25",181.8
"1982-06-25",205.4
"1982-07-25",8.1
"1982-08-25",17.5
"1982-09-25",235.2
"1982-10-25",47.2
"1982-11-25",0
"1982-12-25",32.2
"1983-01-25",212.4
"1983-02-25",34.4
"1983-03-25",280.8
"1983-04-25",220.3
"1983-05-25",222.3
"1983-06-25",115.7
"1983-07-25",224.4
"1983-08-25",222.3
"1983-09-25",273
"1983-10-25",159.2
"1983-11-25",222.7
"1983-12-25",212.5
"1984-01-25",244.2
"1984-02-25",147.8
"1984-03-25",218.8
"1984-04-25",236.4
"1984-05-25",220.9
"1984-06-25",250.6
"1984-07-25",242.7
"1984-08-25",152.8
"1984-09-25",256.1
"1984-10-25",87.5
"1984-11-25",165.6
"1984-12-25",260.8
"1985-01-25",258
